Date,Building_Name,Energy_Consumption_kWh,Usage_Level
2024-08-07,Computer Lab,325.48,High
2024-08-08,Computer Lab,453.28,Medium
2024-08-09,Computer Lab,244.35,Low
2024-08-10,Computer Lab,128.86,Low
2024-08-11,Computer Lab,121.31,Low
2024-08-12,Computer Lab,235.49,Low
2024-08-13,Computer Lab,247.46,Low
2024-08-14,Computer Lab,428.01,Medium
2024-08-15,Computer Lab,388.48,Low
2024-08-16,Computer Lab,285.92,Low
2024-08-17,Computer Lab,72.83,Low
2024-08-18,Computer Lab,88.58,Low
2024-08-19,Computer Lab,357.47,Medium
2024-08-20,Computer Lab,317.86,Medium
2024-08-21,Computer Lab,355.0,Medium
2024-08-22,Computer Lab,220.96,Medium
2024-08-23,Computer Lab,335.24,Medium
2024-08-24,Computer Lab,106.13,Low
2024-08-25,Computer Lab,83.54,Low
2024-08-26,Computer Lab,268.56,Low
2024-08-27,Computer Lab,393.07,Medium
2024-08-28,Computer Lab,316.43,High
2024-08-29,Computer Lab,264.46,High
2024-08-30,Computer Lab,318.61,High
2024-08-31,Computer Lab,90.24,Low
2024-09-01,Computer Lab,112.58,Low
2024-09-02,Computer Lab,393.46,Low
2024-09-03,Computer Lab,289.99,Low
2024-09-04,Computer Lab,496.68,Low
2024-09-05,Computer Lab,433.87,High
2024-09-06,Computer Lab,196.49,Low
2024-09-07,Computer Lab,141.95,Low
2024-09-08,Computer Lab,136.77,Low
2024-09-09,Computer Lab,343.32,Medium
2024-09-10,Computer Lab,340.01,Medium
2024-09-11,Computer Lab,267.22,Low
2024-09-12,Computer Lab,442.37,High
2024-09-13,Computer Lab,422.8,Low
2024-09-14,Computer Lab,107.69,Low
2024-09-15,Computer Lab,168.65,Low
2024-09-16,Computer Lab,466.12,Low
2024-09-17,Computer Lab,391.88,Low
2024-09-18,Computer Lab,469.37,Medium
2024-09-19,Computer Lab,420.89,Medium
2024-09-20,Computer Lab,422.94,Low
2024-09-21,Computer Lab,173.34,Low
2024-09-22,Computer Lab,95.21,Low
2024-09-23,Computer Lab,349.4,High
2024-09-24,Computer Lab,401.08,Low
2024-09-25,Computer Lab,382.62,Medium
2024-09-26,Computer Lab,426.97,Medium
2024-09-27,Computer Lab,346.77,Low
2024-09-28,Computer Lab,87.14,Low
2024-09-29,Computer Lab,178.24,Low
2024-09-30,Computer Lab,252.64,Medium
2024-10-01,Computer Lab,494.08,High
2024-10-02,Computer Lab,366.74,High
2024-10-03,Computer Lab,388.47,High
2024-10-04,Computer Lab,407.41,High
2024-10-05,Computer Lab,87.39,Low
2024-10-06,Computer Lab,171.26,Low
2024-10-07,Computer Lab,466.97,High
2024-10-08,Computer Lab,335.8,High
2024-10-09,Computer Lab,265.83,High
2024-10-10,Computer Lab,453.65,Low
2024-10-11,Computer Lab,432.27,High
2024-10-12,Computer Lab,101.96,Low
2024-10-13,Computer Lab,101.7,Low
2024-10-14,Computer Lab,438.69,Low
2024-10-15,Computer Lab,445.61,High
2024-10-16,Computer Lab,496.71,Medium
2024-10-17,Computer Lab,344.19,Medium
2024-10-18,Computer Lab,409.72,High
2024-10-19,Computer Lab,176.44,Low
2024-10-20,Computer Lab,139.54,Low
2024-10-21,Computer Lab,230.27,Medium
2024-10-22,Computer Lab,261.47,High
2024-10-23,Computer Lab,346.31,High
2024-10-24,Computer Lab,444.17,Low
2024-10-25,Computer Lab,370.78,High
2024-10-26,Computer Lab,105.97,Low
2024-10-27,Computer Lab,162.88,Low
2024-10-28,Computer Lab,480.24,Medium
2024-10-29,Computer Lab,232.29,Medium
2024-10-30,Computer Lab,365.02,Medium
2024-10-31,Computer Lab,286.47,Low
2024-11-01,Computer Lab,335.14,Medium
2024-11-02,Computer Lab,177.03,Low
2024-11-03,Computer Lab,131.27,Low
2024-11-04,Computer Lab,240.54,Medium
2024-11-05,Computer Lab,190.68,Medium
2024-11-06,Computer Lab,319.23,Medium
2024-11-07,Computer Lab,242.72,Medium
2024-11-08,Computer Lab,310.31,Medium
2024-11-09,Computer Lab,141.31,Low
2024-11-10,Computer Lab,137.93,Low
2024-11-11,Computer Lab,290.14,Medium
2024-11-12,Computer Lab,299.59,Medium
2024-11-13,Computer Lab,318.95,Medium
2024-11-14,Computer Lab,348.78,Medium
2024-11-15,Computer Lab,221.84,Medium
2024-11-16,Computer Lab,81.73,Low
2024-11-17,Computer Lab,106.56,Low
2024-11-18,Computer Lab,197.54,Medium
2024-11-19,Computer Lab,335.11,Medium
2024-11-20,Computer Lab,302.4,Medium
2024-11-21,Computer Lab,231.83,Medium
2024-11-22,Computer Lab,321.03,Medium
2024-11-23,Computer Lab,94.52,Low
2024-11-24,Computer Lab,88.3,Low
2024-11-25,Computer Lab,282.04,Medium
2024-11-26,Computer Lab,350.09,Medium
2024-11-27,Computer Lab,231.74,Medium
2024-11-28,Computer Lab,297.89,Medium
2024-11-29,Computer Lab,246.05,Medium
2024-11-30,Computer Lab,128.68,Low
2024-12-01,Computer Lab,152.14,Low
2024-12-02,Computer Lab,269.36,Medium
2024-12-03,Computer Lab,281.32,Medium
2024-12-04,Computer Lab,243.1,Medium
2024-12-05,Computer Lab,336.65,Medium
2024-12-06,Computer Lab,224.51,Medium
2024-12-07,Computer Lab,81.34,Low
2024-12-08,Computer Lab,158.3,Low
2024-12-09,Computer Lab,205.8,Medium
2024-12-10,Computer Lab,182.9,Medium
2024-12-11,Computer Lab,332.72,Medium
2024-12-12,Computer Lab,274.82,Medium
2024-12-13,Computer Lab,290.91,Medium
2024-12-14,Computer Lab,85.79,Low
2024-12-15,Computer Lab,163.0,Low
2024-12-16,Computer Lab,157.46,Medium
2024-12-17,Computer Lab,284.64,Medium
2024-12-18,Computer Lab,317.69,Medium
2024-12-19,Computer Lab,259.07,Medium
2024-12-20,Computer Lab,300.17,Medium
2024-12-21,Computer Lab,84.56,Low
2024-12-22,Computer Lab,88.09,Low
2024-12-23,Computer Lab,215.79,Medium
2024-12-24,Computer Lab,326.2,Medium
2024-12-25,Computer Lab,310.08,Medium
2024-12-26,Computer Lab,202.65,Medium
2024-12-27,Computer Lab,333.68,Medium
2024-12-28,Computer Lab,130.21,Low
2024-12-29,Computer Lab,95.88,Low
2024-12-30,Computer Lab,241.8,Medium
2024-12-31,Computer Lab,260.04,Medium
2023-01-01,Library,37.05,Low
2023-01-02,Library,158.88,Medium
2023-01-03,Library,156.96,Medium
2023-01-04,Library,192.3,Medium
2023-01-05,Library,124.69,Medium
2023-01-06,Library,175.64,Medium
2023-01-07,Library,90.04,Low
2023-01-08,Library,90.57,Low
2023-01-09,Library,143.92,Medium
2023-01-10,Library,132.7,Medium
2023-01-11,Library,137.28,Medium
2023-01-12,Library,101.51,Medium
2023-01-13,Library,155.14,Medium
2023-01-14,Library,68.18,Low
2023-01-15,Library,70.55,Low
2023-01-16,Library,84.62,Medium
2023-01-17,Library,188.46,Medium
2023-01-18,Library,107.96,Medium
2023-01-19,Library,146.15,Medium
2023-01-20,Library,151.32,Medium
2023-01-21,Library,31.48,Low
2023-01-22,Library,43.3,Low
2023-01-23,Library,199.11,Medium
2023-01-24,Library,157.52,Medium
2023-01-25,Library,149.25,Medium
2023-01-26,Library,184.56,Medium
2023-01-27,Library,119.01,Medium
2023-01-28,Library,70.46,Low
2023-01-29,Library,55.83,Low
2023-01-30,Library,145.12,Medium
2023-01-31,Library,139.92,Medium
2023-02-01,Library,194.18,Low
2023-02-02,Library,223.12,Low
2023-02-03,Library,136.59,Low
2023-02-04,Library,56.94,Low
2023-02-05,Library,107.8,Low
2023-02-06,Library,237.35,High
2023-02-07,Library,209.32,Low
2023-02-08,Library,192.3,Medium
2023-02-09,Library,172.97,Low
2023-02-10,Library,263.25,High
2023-02-11,Library,68.39,Low
2023-02-12,Library,74.44,Low
2023-02-13,Library,213.87,High
2023-02-14,Library,222.22,High
2023-02-15,Library,179.38,Medium
2023-02-16,Library,245.36,Low
2023-02-17,Library,190.31,Medium
2023-02-18,Library,64.79,Low
2023-02-19,Library,68.01,Low
2023-02-20,Library,154.66,Low
2023-02-21,Library,230.01,Medium
2023-02-22,Library,179.71,Medium
2023-02-23,Library,226.66,Low
2023-02-24,Library,262.8,High
2023-02-25,Library,84.61,Low
2023-02-26,Library,75.2,Low
2023-02-27,Library,246.77,Low
2023-02-28,Library,138.53,High
2023-03-01,Library,218.84,Low
2023-03-02,Library,186.57,Low
2023-03-03,Library,142.91,Medium
2023-03-04,Library,101.4,Low
2023-03-05,Library,57.11,Low
2023-03-06,Library,182.19,Low
2023-03-07,Library,105.0,Medium
2023-03-08,Library,282.57,Low
2023-03-09,Library,131.32,High
2023-03-10,Library,229.5,Low
2023-03-11,Library,74.71,Low
2023-03-12,Library,36.0,Low
2023-03-13,Library,147.05,Low
2023-03-14,Library,145.97,Medium
2023-03-15,Library,159.27,Medium
2023-03-16,Library,155.11,Low
2023-03-17,Library,255.71,Medium
2023-03-18,Library,85.91,Low
2023-03-19,Library,68.85,Low
2023-03-20,Library,125.28,High
2023-03-21,Library,261.33,Low
2023-03-22,Library,236.81,High
2023-03-23,Library,159.04,Low
2023-03-24,Library,194.32,High
2023-03-25,Library,72.86,Low
2023-03-26,Library,76.42,Low
2023-03-27,Library,223.81,High
2023-03-28,Library,268.34,Low
2023-03-29,Library,260.8,Medium
2023-03-30,Library,257.68,Low
2023-03-31,Library,141.44,High
2023-04-01,Library,40.73,Low
2023-04-02,Library,62.9,Low
2023-04-03,Library,310.02,High
2023-04-04,Library,302.16,High
2023-04-05,Library,284.57,High
2023-04-06,Library,300.85,High
2023-04-07,Library,281.21,High
2023-04-08,Library,85.63,Low
2023-04-09,Library,57.38,Low
2023-04-10,Library,234.65,High
2023-04-11,Library,237.36,High
2023-04-12,Library,208.33,High
2023-04-13,Library,289.72,High
2023-04-14,Library,209.62,High
2023-04-15,Library,42.21,Low
2023-04-16,Library,59.86,Low
2023-04-17,Library,241.8,High
2023-04-18,Library,223.02,High
2023-04-19,Library,250.47,High
2023-04-20,Library,369.28,High
2023-04-21,Library,310.98,High
2023-04-22,Library,54.42,Low
2023-04-23,Library,38.13,Low
2023-04-24,Library,296.23,High
2023-04-25,Library,281.43,High
2023-04-26,Library,370.66,High
2023-04-27,Library,253.1,High
2023-04-28,Library,346.6,High
2023-04-29,Library,77.98,Low
2023-04-30,Library,53.92,Low
2023-05-01,Library,237.05,High
2023-05-02,Library,218.72,High
2023-05-03,Library,239.01,High
2023-05-04,Library,223.0,High
2023-05-05,Library,410.58,High
2023-05-06,Library,61.39,Low
2023-05-07,Library,69.93,Low
2023-05-08,Library,236.14,High
2023-05-09,Library,258.32,High
2023-05-10,Library,203.9,High
2023-05-11,Library,284.8,High
2023-05-12,Library,345.84,High
2023-05-13,Library,74.53,Low
2023-05-14,Library,79.17,Low
2023-05-15,Library,286.03,High
2023-05-16,Library,214.31,High
2023-05-17,Library,272.55,High
2023-05-18,Library,339.7,High
2023-05-19,Library,316.45,High
2023-05-20,Library,58.97,Low
2023-05-21,Library,88.16,Low
2023-05-22,Library,277.74,High
2023-05-23,Library,360.26,High
2023-05-24,Library,346.35,High
2023-05-25,Library,228.83,High
2023-05-26,Library,326.07,High
2023-05-27,Library,54.3,Low
2023-05-28,Library,56.7,Low
2023-05-29,Library,319.54,High
2023-05-30,Library,385.79,High
2023-05-31,Library,281.1,High
2023-06-01,Library,207.11,High
2023-06-02,Library,327.83,High
2023-06-03,Library,51.94,Low
2023-06-04,Library,86.22,Low
2023-06-05,Library,337.73,High
2023-06-06,Library,266.14,High
2023-06-07,Library,289.34,High
2023-06-08,Library,312.35,High
2023-06-09,Library,348.2,High
2023-06-10,Library,38.45,Low
2023-06-11,Library,82.76,Low
2023-06-12,Library,307.32,High
2023-06-13,Library,233.2,High
2023-06-14,Library,376.89,High
2023-06-15,Library,215.95,High
2023-06-16,Library,330.53,High
2023-06-17,Library,37.85,Low
2023-06-18,Library,81.94,Low
2023-06-19,Library,300.09,High
2023-06-20,Library,327.19,High
2023-06-21,Library,368.03,High
2023-06-22,Library,384.54,High
2023-06-23,Library,286.08,High
2023-06-24,Library,33.92,Low
2023-06-25,Library,64.86,Low
2023-06-26,Library,370.22,High
2023-06-27,Library,285.89,High
2023-06-28,Library,294.6,High
2023-06-29,Library,259.5,High
2023-06-30,Library,376.11,High
2023-07-01,Library,31.53,Low
2023-07-02,Library,68.64,Low
2023-07-03,Library,125.47,High
2023-07-04,Library,248.19,Low
2023-07-05,Library,156.2,Medium
2023-07-06,Library,143.05,High
2023-07-07,Library,177.09,High
2023-07-08,Library,78.45,Low
2023-07-09,Library,92.41,Low
2023-07-10,Library,222.43,Low
2023-07-11,Library,248.97,Low
2023-07-12,Library,203.98,Low
2023-07-13,Library,232.48,High
2023-07-14,Library,157.62,Medium
2023-07-15,Library,100.83,Low
2023-07-16,Library,49.74,Low
2023-07-17,Library,281.62,High
2023-07-18,Library,227.67,Low
2023-07-19,Library,177.5,Low
2023-07-20,Library,256.25,Medium
2023-07-21,Library,139.21,Low
2023-07-22,Library,64.85,Low
2023-07-23,Library,80.24,Low
2023-07-24,Library,216.91,Low
2023-07-25,Library,125.5,High
2023-07-26,Library,220.63,Low
2023-07-27,Library,94.02,Medium
2023-07-28,Library,241.84,Medium
2023-07-29,Library,74.3,Low
2023-07-30,Library,65.52,Low
2023-07-31,Library,125.95,Low
2023-08-01,Library,136.92,Medium
2023-08-02,Library,107.57,Medium
2023-08-03,Library,259.04,Low
2023-08-04,Library,233.35,Medium
2023-08-05,Library,80.56,Low
2023-08-06,Library,57.64,Low
2023-08-07,Library,165.28,High
2023-08-08,Library,157.28,Medium
2023-08-09,Library,211.48,Low
2023-08-10,Library,228.2,Low
2023-08-11,Library,173.33,Low
2023-08-12,Library,63.41,Low
2023-08-13,Library,80.34,Low
2023-08-14,Library,199.25,Medium
2023-08-15,Library,207.48,Low
2023-08-16,Library,243.48,High
2023-08-17,Library,191.33,Low
2023-08-18,Library,133.71,Medium
2023-08-19,Library,89.05,Low
2023-08-20,Library,35.91,Low
2023-08-21,Library,227.73,High
2023-08-22,Library,199.55,Medium
2023-08-23,Library,254.04,Low
2023-08-24,Library,165.34,Medium
2023-08-25,Library,150.38,Low
2023-08-26,Library,55.54,Low
2023-08-27,Library,56.13,Low
2023-08-28,Library,211.78,Medium
2023-08-29,Library,201.9,Low
2023-08-30,Library,156.3,Medium
2023-08-31,Library,184.1,High
2023-09-01,Library,266.38,Medium
2023-09-02,Library,36.66,Low
2023-09-03,Library,49.62,Low
2023-09-04,Library,227.6,High
2023-09-05,Library,237.25,Medium
2023-09-06,Library,121.85,Medium
2023-09-07,Library,225.35,High
2023-09-08,Library,179.68,High
2023-09-09,Library,88.64,Low
2023-09-10,Library,72.9,Low
2023-09-11,Library,133.47,High
2023-09-12,Library,266.81,High
2023-09-13,Library,147.49,Medium
2023-09-14,Library,245.06,Medium
2023-09-15,Library,201.44,Medium
2023-09-16,Library,122.4,Low
2023-09-17,Library,87.64,Low
2023-09-18,Library,130.45,Medium
2023-09-19,Library,188.25,High
2023-09-20,Library,241.11,High
2023-09-21,Library,124.37,Low
2023-09-22,Library,288.71,Medium
2023-09-23,Library,69.68,Low
2023-09-24,Library,71.6,Low
2023-09-25,Library,225.4,Medium
2023-09-26,Library,123.5,High
2023-09-27,Library,171.47,Medium
2023-09-28,Library,158.71,Low
2023-09-29,Library,159.66,High
2023-09-30,Library,51.3,Low
2023-10-01,Library,91.39,Low
2023-10-02,Library,151.38,Medium
2023-10-03,Library,126.28,Medium
2023-10-04,Library,163.7,Low
2023-10-05,Library,280.31,High
2023-10-06,Library,222.3,High
2023-10-07,Library,85.73,Low
2023-10-08,Library,66.87,Low
2023-10-09,Library,249.58,Medium
2023-10-10,Library,165.72,Low
2023-10-11,Library,132.85,Medium
2023-10-12,Library,169.56,Low
2023-10-13,Library,235.88,High
2023-10-14,Library,68.04,Low
2023-10-15,Library,37.39,Low
2023-10-16,Library,280.78,Medium
2023-10-17,Library,185.06,Low
2023-10-18,Library,210.24,High
2023-10-19,Library,185.61,Medium
2023-10-20,Library,234.13,High
2023-10-21,Library,52.27,Low
2023-10-22,Library,59.77,Low
2023-10-23,Library,242.55,Low
2023-10-24,Library,160.83,Medium
2023-10-25,Library,120.94,Medium
2023-10-26,Library,139.26,High
2023-10-27,Library,118.58,High
2023-10-28,Library,94.02,Low
2023-10-29,Library,99.76,Low
2023-10-30,Library,123.91,Medium
2023-10-31,Library,262.02,Medium
2023-11-01,Library,191.22,Medium
2023-11-02,Library,161.37,Medium
2023-11-03,Library,203.46,Medium
2023-11-04,Library,103.47,Low
2023-11-05,Library,89.44,Low
2023-11-06,Library,198.8,Medium
2023-11-07,Library,152.77,Medium
2023-11-08,Library,96.18,Medium
2023-11-09,Library,93.14,Medium
2023-11-10,Library,101.72,Medium
2023-11-11,Library,58.91,Low
2023-11-12,Library,94.78,Low
2023-11-13,Library,158.11,Medium
2023-11-14,Library,137.65,Medium
2023-11-15,Library,114.63,Medium
2023-11-16,Library,153.25,Medium
2023-11-17,Library,136.31,Medium
2023-11-18,Library,93.7,Low
2023-11-19,Library,57.74,Low
2023-11-20,Library,136.95,Medium
2023-11-21,Library,117.98,Medium
2023-11-22,Library,119.87,Medium
2023-11-23,Library,146.18,Medium
2023-11-24,Library,91.72,Medium
2023-11-25,Library,59.73,Low
2023-11-26,Library,66.73,Low
2023-11-27,Library,127.58,Medium
2023-11-28,Library,183.32,Medium
2023-11-29,Library,135.03,Medium
2023-11-30,Library,107.15,Medium
2023-12-01,Library,166.22,Medium
2023-12-02,Library,86.73,Low
2023-12-03,Library,83.36,Low
2023-12-04,Library,168.45,Medium
2023-12-05,Library,191.43,Medium
2023-12-06,Library,130.71,Medium
2023-12-07,Library,209.07,Medium
2023-12-08,Library,114.66,Medium
2023-12-09,Library,81.76,Low
2023-12-10,Library,94.94,Low
2023-12-11,Library,126.16,Medium
2023-12-12,Library,185.77,Medium
2023-12-13,Library,171.91,Medium
2023-12-14,Library,130.9,Medium
2023-12-15,Library,162.22,Medium
2023-12-16,Library,45.66,Low
2023-12-17,Library,58.95,Low
2023-12-18,Library,163.55,Medium
2023-12-19,Library,191.85,Medium
2023-12-20,Library,168.58,Medium
2023-12-21,Library,202.83,Medium
2023-12-22,Library,175.84,Medium
2023-12-23,Library,56.01,Low
2023-12-24,Library,108.85,Low
2023-12-25,Library,163.45,Medium
2023-12-26,Library,161.61,Medium
2023-12-27,Library,145.01,Medium
2023-12-28,Library,193.04,Medium
2023-12-29,Library,142.94,Medium
2023-12-30,Library,76.69,Low
2023-12-31,Library,111.03,Low
2024-01-01,Library,161.69,Medium
2024-01-02,Library,141.58,Medium
2024-01-03,Library,122.06,Medium
2024-01-04,Library,127.21,Medium
2024-01-05,Library,115.17,Medium
2024-01-06,Library,85.67,Low
2024-01-07,Library,94.75,Low
2024-01-08,Library,133.47,Medium
2024-01-09,Library,184.81,Medium
2024-01-10,Library,149.96,Medium
2024-01-11,Library,103.1,Medium
2024-01-12,Library,193.12,Medium
2024-01-13,Library,75.29,Low
2024-01-14,Library,47.36,Low
2024-01-15,Library,150.99,Medium
2024-01-16,Library,159.73,Medium
2024-01-17,Library,148.17,Medium
2024-01-18,Library,135.27,Medium
2024-01-19,Library,161.68,Medium
2024-01-20,Library,96.57,Low
2024-01-21,Library,60.25,Low
2024-01-22,Library,154.82,Medium
2024-01-23,Library,130.28,Medium
2024-01-24,Library,106.04,Medium
2024-01-25,Library,179.5,Medium
2024-01-26,Library,187.45,Medium
2024-01-27,Library,100.43,Low
2024-01-28,Library,89.88,Low
2024-01-29,Library,126.75,Medium
2024-01-30,Library,152.1,Medium
2024-01-31,Library,200.17,Medium
2024-02-01,Library,247.05,Low
2024-02-02,Library,147.17,Medium
2024-02-03,Library,87.05,Low
2024-02-04,Library,65.57,Low
2024-02-05,Library,137.18,Medium
2024-02-06,Library,215.52,High
2024-02-07,Library,210.71,Medium
2024-02-08,Library,229.71,High
2024-02-09,Library,114.76,High
2024-02-10,Library,72.48,Low
2024-02-11,Library,103.39,Low
2024-02-12,Library,256.07,Low
2024-02-13,Library,257.7,Medium
2024-02-14,Library,271.63,Low
2024-02-15,Library,205.89,Medium
2024-02-16,Library,257.1,Medium
2024-02-17,Library,69.73,Low
2024-02-18,Library,83.35,Low
2024-02-19,Library,227.83,Low
2024-02-20,Library,277.56,High
2024-02-21,Library,250.73,Low
2024-02-22,Library,272.24,Medium
2024-02-23,Library,250.36,High
2024-02-24,Library,86.08,Low
2024-02-25,Library,74.38,Low
2024-02-26,Library,165.13,Medium
2024-02-27,Library,209.35,High
2024-02-28,Library,139.2,Medium
2024-02-29,Library,196.75,Low
2024-03-01,Library,127.65,Medium
2024-03-02,Library,72.05,Low
2024-03-03,Library,93.21,Low
2024-03-04,Library,141.22,Medium
2024-03-05,Library,218.69,Low
2024-03-06,Library,252.21,High
2024-03-07,Library,125.36,Medium
2024-03-08,Library,265.27,Medium
2024-03-09,Library,87.33,Low
2024-03-10,Library,60.19,Low
2024-03-11,Library,232.23,Low
2024-03-12,Library,175.19,Low
2024-03-13,Library,120.47,Medium
2024-03-14,Library,135.49,High
2024-03-15,Library,157.2,High
2024-03-16,Library,90.76,Low
2024-03-17,Library,44.77,Low
2024-03-18,Library,193.44,Low
2024-03-19,Library,189.53,High
2024-03-20,Library,181.96,Medium
2024-03-21,Library,257.98,High
2024-03-22,Library,229.07,Medium
2024-03-23,Library,78.57,Low
2024-03-24,Library,58.11,Low
2024-03-25,Library,232.01,Medium
2024-03-26,Library,181.07,Medium
2024-03-27,Library,152.78,Medium
2024-03-28,Library,250.27,High
2024-03-29,Library,253.92,High
2024-03-30,Library,99.04,Low
2024-03-31,Library,62.08,Low
2024-04-01,Library,225.46,High
2024-04-02,Library,297.47,High
2024-04-03,Library,305.46,High
2024-04-04,Library,372.95,High
2024-04-05,Library,364.13,High
2024-04-06,Library,101.97,Low
2024-04-07,Library,49.57,Low
2024-04-08,Library,363.34,High
2024-04-09,Library,242.49,High
2024-04-10,Library,275.42,High
2024-04-11,Library,215.66,High
2024-04-12,Library,242.97,High
2024-04-13,Library,81.03,Low
2024-04-14,Library,87.51,Low
2024-04-15,Library,270.57,High
2024-04-16,Library,359.81,High
2024-04-17,Library,243.79,High
2024-04-18,Library,199.29,High
2024-04-19,Library,318.3,High
2024-04-20,Library,59.66,Low
2024-04-21,Library,98.85,Low
2024-04-22,Library,247.17,High
2024-04-23,Library,296.07,High
2024-04-24,Library,208.14,High
2024-04-25,Library,342.0,High
2024-04-26,Library,376.83,High
2024-04-27,Library,83.87,Low
2024-04-28,Library,55.28,Low
2024-04-29,Library,323.35,High
2024-04-30,Library,334.12,High
2024-05-01,Library,282.69,High
2024-05-02,Library,364.39,High
2024-05-03,Library,339.88,High
2024-05-04,Library,92.11,Low
2024-05-05,Library,79.41,Low
2024-05-06,Library,362.18,High
2024-05-07,Library,228.69,High
2024-05-08,Library,279.97,High
2024-05-09,Library,344.67,High
2024-05-10,Library,212.38,High
2024-05-11,Library,88.1,Low
2024-05-12,Library,38.81,Low
2024-05-13,Library,389.71,High
2024-05-14,Library,346.35,High
2024-05-15,Library,384.49,High
2024-05-16,Library,271.15,High
2024-05-17,Library,376.77,High
2024-05-18,Library,51.07,Low
2024-05-19,Library,70.73,Low
2024-05-20,Library,393.74,High
2024-05-21,Library,400.74,High
2024-05-22,Library,286.33,High
2024-05-23,Library,243.39,High
